name,memo,owner,date,dateM,id,status,color
SVY,?,Riley,Wed Feb 22 12:36:57 2017,?,75,1,?
LT,?,Riley,Wed Feb 22 12:36:57 2017,?,76,1,?
ARCHV,?,Riley,Wed Feb 22 12:36:57 2017,?,77,1,?
RCRD-PLD,?,Riley,Wed Feb 22 12:36:57 2017,?,78,1,?
MLTI,?,Riley,Wed Feb 22 12:36:57 2017,?,79,1,?
RCRD-CL,?,Riley,Wed Feb 22 12:36:57 2017,?,80,1,?
EXP,?,Riley,Wed Feb 22 12:36:57 2017,?,81,1,?
XS,?,Riley,Wed Feb 22 12:36:57 2017,?,82,1,?
